,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_degree,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,85.54849150180817,13.918810434372094,1.4323152303695679,0.03393692642166367,5,poly,"{'degree': 5, 'kernel': 'poly'}",0.8477372056957564,0.8553503454109685,0.884393063583815,0.8829832228958128,0.881979695431472,0.8831077270163564,0.8871968415115623,0.8824027072758037,0.8822450994218023,0.8778733605979411,0.876526324694735,0.012794221575164877,8,0.8851305832771937,0.8844569083018691,0.8819032101395917,0.8818248758401354,0.8819363935453548,0.8813880620397933,0.8816230612564625,0.8818267272442425,0.8817972458523288,0.882329902398521,0.8824216969895493,0.0012165224308316295
11,72.18915455341339,11.134986710712148,2.856474590301514,0.17620323829709547,5,sigmoid,"{'degree': 5, 'kernel': 'sigmoid'}",0.715635133229945,0.7224023685323558,0.7914845622444664,0.7769632031580431,0.7855329949238579,0.7763677382966723,0.769599548787366,0.7563451776649747,0.7547595543646877,0.7554646735298265,0.7604551479089704,0.023942943698017093,19,0.767002459697003,0.7685848125460214,0.7563176612511554,0.7561923263720253,0.7577158076139746,0.7613191289362369,0.7601754660817798,0.7578881403728654,0.7614638655198884,0.764581472952014,0.7611241141342966,0.0041561555747513575
12,35.06890256404877,1.9507391548178181,2.0749988079071047,0.03853394990535335,7,rbf,"{'degree': 7, 'kernel': 'rbf'}",0.8557732976173692,0.8623995488509798,0.8860848724094177,0.883124206964613,0.8821206993795826,0.8829667230682459,0.8864918217710096,0.8828257191201354,0.8832322662529968,0.8784374559300522,0.8783452243309552,0.009962586517463883,1,0.8856162559338232,0.8854595873349105,0.8831095583512196,0.8822008804775259,0.8823123922920257,0.882218392605358,0.8819990600031333,0.8829233902553658,0.8829565571587473,0.8832385518008491,0.8832034626212959,0.0012361734620215006
13,26.437538862228394,1.1697062027106087,1.0405184507369996,0.014234715278226716,7,linear,"{'degree': 7, 'kernel': 'linear'}",0.8736782743549979,0.8601438037501762,0.8454814605949528,0.8454814605949528,0.8525098702763677,0.8495487873660462,0.8460236886632826,0.8478567399887197,0.845578902834579,0.8467070934988012,0.851301429739714,0.00863032548076947,12,0.8488148020492253,0.8503188205987874,0.8519481740274797,0.8519481740274797,0.851167162776124,0.8514961616794611,0.8518878270405765,0.8516841610527965,0.8519371465275493,0.8518118155755041,0.8513014245354984,0.0009589742997721402
14,54.895645236968996,10.25220183041013,1.496188712120056,0.15446532669891636,7,poly,"{'degree': 7, 'kernel': 'poly'}",0.8408289863245453,0.8405470181869449,0.8736782743549979,0.8735372902861976,0.872673434856176,0.8743654822335025,0.8769035532994924,0.8704173716864072,0.870822168946552,0.8671555492878297,0.8660923267815347,0.012941279705842303,9,0.8751977941061273,0.8750724592269972,0.8719077535289602,0.8720017546883079,0.872113426288579,0.8718940936863544,0.8717060943130189,0.8724110919630268,0.8720370979618054,0.8733374065892748,0.8727678972352452,0.001258858020868219
15,56.561797451972964,5.110654810925263,2.6237833499908447,0.051556666226065494,7,sigmoid,"{'degree': 7, 'kernel': 'sigmoid'}",0.715635133229945,0.7224023685323558,0.7914845622444664,0.7769632031580431,0.7855329949238579,0.7763677382966723,0.769599548787366,0.7563451776649747,0.7547595543646877,0.7554646735298265,0.7604551479089704,0.023942943698017093,19,0.767002459697003,0.7685848125460214,0.7563176612511554,0.7561923263720253,0.7577158076139746,0.7613191289362369,0.7601754660817798,0.7578881403728654,0.7614638655198884,0.764581472952014,0.7611241141342966,0.0041561555747513575
16,34.10495557785034,1.041239197151251,2.0688680171966554,0.04099763583857145,10,rbf,"{'degree': 10, 'kernel': 'rbf'}",0.8557732976173692,0.8623995488509798,0.8860848724094177,0.883124206964613,0.8821206993795826,0.8829667230682459,0.8864918217710096,0.8828257191201354,0.8832322662529968,0.8784374559300522,0.8783452243309552,0.009962586517463883,1,0.8856162559338232,0.8854595873349105,0.8831095583512196,0.8822008804775259,0.8823123922920257,0.882218392605358,0.8819990600031333,0.8829233902553658,0.8829565571587473,0.8832385518008491,0.8832034626212959,0.0012361734620215006
17,25.773886799812317,1.0785029394912224,1.0299557447433472,0.013592308535269933,10,linear,"{'degree': 10, 'kernel': 'linear'}",0.8736782743549979,0.8601438037501762,0.8454814605949528,0.8454814605949528,0.8525098702763677,0.8495487873660462,0.8460236886632826,0.8478567399887197,0.845578902834579,0.8467070934988012,0.851301429739714,0.00863032548076947,12,0.8488148020492253,0.8503188205987874,0.8519481740274797,0.8519481740274797,0.851167162776124,0.8514961616794611,0.8518878270405765,0.8516841610527965,0.8519371465275493,0.8518118155755041,0.8513014245354984,0.0009589742997721402
18,38.93054072856903,2.6202794770452846,1.698274803161621,0.033921256220070535,10,poly,"{'degree': 10, 'kernel': 'poly'}",0.8368814323981391,0.8380093049485409,0.8693077682221909,0.8702946567037925,0.8697123519458545,0.8702763677382966,0.8732374506486181,0.8643542019176537,0.8682837399520519,0.8613735721336906,0.8621725275654945,0.01276016394334948,10,0.8705760704382021,0.8703880681195068,0.867113694402231,0.8673330304407088,0.8677737740874197,0.8671627761240795,0.8673194422685258,0.868212439291869,0.8678698438063011,0.8686844949945951,0.8682433633973439,0.0012133846097957001
19,56.55851008892059,5.807448389310021,2.6227867364883424,0.04929850123521791,10,sigmoid,"{'degree': 10, 'kernel': 'sigmoid'}",0.715635133229945,0.7224023685323558,0.7914845622444664,0.7769632031580431,0.7855329949238579,0.7763677382966723,0.769599548787366,0.7563451776649747,0.7547595543646877,0.7554646735298265,0.7604551479089704,0.023942943698017093,19,0.767002459697003,0.7685848125460214,0.7563176612511554,0.7561923263720253,0.7577158076139746,0.7613191289362369,0.7601754660817798,0.7578881403728654,0.7614638655198884,0.764581472952014,0.7611241141342966,0.0041561555747513575
20,34.01819381713867,1.697765654118514,2.046643018722534,0.02919581023363203,15,rbf,"{'degree': 15, 'kernel': 'rbf'}",0.8557732976173692,0.8623995488509798,0.8860848724094177,0.883124206964613,0.8821206993795826,0.8829667230682459,0.8864918217710096,0.8828257191201354,0.8832322662529968,0.8784374559300522,0.8783452243309552,0.009962586517463883,1,0.8856162559338232,0.8854595873349105,0.8831095583512196,0.8822008804775259,0.8823123922920257,0.882218392605358,0.8819990600031333,0.8829233902553658,0.8829565571587473,0.8832385518008491,0.8832034626212959,0.0012361734620215006
21,25.780835914611817,1.2307190851510732,1.0271559000015258,0.013792127889619253,15,linear,"{'degree': 15, 'kernel': 'linear'}",0.8736782743549979,0.8601438037501762,0.8454814605949528,0.8454814605949528,0.8525098702763677,0.8495487873660462,0.8460236886632826,0.8478567399887197,0.845578902834579,0.8467070934988012,0.851301429739714,0.00863032548076947,12,0.8488148020492253,0.8503188205987874,0.8519481740274797,0.8519481740274797,0.851167162776124,0.8514961616794611,0.8518878270405765,0.8516841610527965,0.8519371465275493,0.8518118155755041,0.8513014245354984,0.0009589742997721402
22,30.876738357543946,1.325412169775308,1.6550894975662231,0.02428674409507347,15,poly,"{'degree': 15, 'kernel': 'poly'}",0.8278584519949246,0.8302551811645285,0.8580290427181728,0.860566755956577,0.8611111111111112,0.8606880992667795,0.862380146644106,0.856457980823463,0.8589761669722183,0.8520659991538571,0.8528383294323341,0.012219922476741713,11,0.8607529492863746,0.8604709458083316,0.8577762459070328,0.8575099092888813,0.8579194736017547,0.8577784740717531,0.8577784740717531,0.8583111389628701,0.8581253622847833,0.8589713462110886,0.8585394319494624,0.0011056834118473007
23,56.785377502441406,6.023433585550202,2.625489044189453,0.047842761951087165,15,sigmoid,"{'degree': 15, 'kernel': 'sigmoid'}",0.715635133229945,0.7224023685323558,0.7914845622444664,0.7769632031580431,0.7855329949238579,0.7763677382966723,0.769599548787366,0.7563451776649747,0.7547595543646877,0.7554646735298265,0.7604551479089704,0.023942943698017093,19,0.767002459697003,0.7685848125460214,0.7563176612511554,0.7561923263720253,0.7577158076139746,0.7613191289362369,0.7601754660817798,0.7578881403728654,0.7614638655198884,0.764581472952014,0.7611241141342966,0.0041561555747513575
