,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,6.428032445907593,1.5312637996371299,0.007879018783569336,0.002113592531845638,0.1,"(17, 50)","{'alpha': 0.1, 'hidden_layer_sizes': (17, 50)}",0.8618356125757789,0.8615536444381785,0.8886225856478218,0.884393063583815,0.8814156796390299,0.8866328257191202,0.8874788494077834,0.881979695431472,0.8825271470878578,0.8777323367649132,0.8794168241166351,0.00936974364070222,7,0.8855849222140406,0.8843629071425214,0.8818405427000267,0.8826552194143727,0.8824690584364718,0.8808553971486762,0.8824063919786934,0.8833777220742598,0.883066221741787,0.883880872930081,0.8830499255780933,0.0012702053062851471
1,5.591749691963196,1.7656850660652494,0.005985260009765625,0.0007741738799558665,0.1,"(50,)","{'alpha': 0.1, 'hidden_layer_sizes': (50,)}",0.8475962216269561,0.8570421542365713,0.8859438883406175,0.8860848724094177,0.8853637901861252,0.8843767625493514,0.887619853355894,0.8809926677946982,0.8825271470878578,0.8764631222676632,0.8774005245198951,0.01306866464364438,25,0.8840025693650222,0.8854125867552366,0.8812765357439408,0.881746541540679,0.8831270562431458,0.8827040576531412,0.8827197242675858,0.8822497258342472,0.8824865660885777,0.882972223527753,0.882869758701933,0.0011048600030108327
2,3.3789643049240112,0.8774178847035272,0.0029924392700195314,1.0967254638671876e-06,0.1,"(17,)","{'alpha': 0.1, 'hidden_layer_sizes': (17,)}",0.8547864091357676,0.8642323417453828,0.885661920203017,0.8881996334414212,0.8842357586012408,0.8871968415115623,0.8880428652002256,0.883248730964467,0.88238612325483,0.876604146100691,0.8794591241081752,0.01069119985771846,6,0.8838929013457832,0.8845039088815428,0.8813705369032885,0.8814488712027448,0.881356728810904,0.881560394798684,0.8819520601597994,0.8826413911953627,0.8826432297786342,0.8827058952546568,0.8824075918331401,0.0010403871883572563
3,4.655054020881653,1.785160389020071,0.006082510948181153,0.0002996232654251803,0.1,"(25, 25)","{'alpha': 0.1, 'hidden_layer_sizes': (25, 25)}",0.8506978711405612,0.8533765684477654,0.889327505991823,0.8881996334414212,0.8877608573040046,0.8857868020304569,0.8873378454596729,0.883248730964467,0.8829502185869412,0.8763220984346355,0.8785003242999352,0.013710218426001682,19,0.8852559181563239,0.8845352426013254,0.8828275548731768,0.8819815444390481,0.8833463888453705,0.8825317248942504,0.8826570578098073,0.8833777220742598,0.8834892137049396,0.8832698845388605,0.8833272251937363,0.0009140065744661794
4,19.426313710212707,4.960216721149552,0.024035716056823732,0.0009406095841078136,0.1,"(100, 25, 100)","{'alpha': 0.1, 'hidden_layer_sizes': (100, 25, 100)}",0.8557732976173692,0.8570421542365713,0.8869307768222191,0.8848160157902157,0.8888888888888888,0.883248730964467,0.8836717428087987,0.8815566835871405,0.8833732900860245,0.8774502890988577,0.8782747243450552,0.011309018826186984,21,0.8864936000877344,0.8855849222140406,0.8826865531341553,0.8824828839555687,0.8832523891587029,0.8828450571831428,0.8828607237975873,0.8832210559298136,0.8837398756090301,0.884382196738262,0.8837549257808037,0.0012715127962487438
5,11.111296391487121,3.4850582093060694,0.007778644561767578,0.0013230252117938169,0.2,"(17, 50)","{'alpha': 0.2, 'hidden_layer_sizes': (17, 50)}",0.858733963062174,0.8601438037501762,0.8865078246158185,0.884393063583815,0.8859278059785674,0.8850817822899041,0.8852227862380146,0.8818386914833616,0.8821040755887745,0.8788605274291356,0.8788810242237951,0.009965383460502316,11,0.8859765937113224,0.8844255745820865,0.8829528897523069,0.8824828839555687,0.8830487231709228,0.8830173899420335,0.8825630581231396,0.8833150556164813,0.8835832119189735,0.8838965392990866,0.8835261920071922,0.00099146329058774
6,6.360013961791992,2.477407453159712,0.005685615539550781,0.00045672868162179,0.2,"(50,)","{'alpha': 0.2, 'hidden_layer_sizes': (50,)}",0.8484421260397575,0.8549273932045679,0.8890455378542225,0.8870717608910194,0.8853637901861252,0.8839537507050197,0.8874788494077834,0.8822617033276932,0.88238612325483,0.8761810746016077,0.8777107244578551,0.013527302471262062,24,0.8844725751617604,0.8843629071425214,0.8821382130379608,0.8824672170956775,0.8828763904120319,0.8819363935453548,0.8827197242675858,0.882751057496475,0.8835518791809622,0.8830505553727812,0.8830326912713111,0.0008146184406203842
7,3.491918182373047,0.8027051466940942,0.0031017303466796876,0.0005413437901049828,0.2,"(17,)","{'alpha': 0.2, 'hidden_layer_sizes': (17,)}",0.8542224728605667,0.8616946285069788,0.8855209361342168,0.8884816015790216,0.8862098138747885,0.8874788494077834,0.8864918217710096,0.8831077270163564,0.88238612325483,0.8768861937667466,0.8792476241504752,0.011216633986135283,8,0.8833132275298062,0.8835482304281753,0.881166867724702,0.8812138683043758,0.8823907253642488,0.8823907253642488,0.8816543944853518,0.8827353908820303,0.8821575723394589,0.8825805643026116,0.8823151566725009,0.0007594681458659907
8,6.634069323539734,2.1102788745454255,0.006683897972106933,0.0006393997276023646,0.2,"(25, 25)","{'alpha': 0.2, 'hidden_layer_sizes': (25, 25)}",0.8480191738333568,0.8700126885661921,0.8890455378542225,0.8894684900606231,0.8853637901861252,0.886350817822899,0.8881838691483361,0.8839537507050197,0.8832322662529968,0.8777323367649132,0.8801359239728153,0.01208821251035785,2,0.8854752541948018,0.8847075780601295,0.88163687352144,0.8831408920710022,0.8833463888453705,0.8832680557731474,0.882751057496475,0.8833777220742598,0.8832698845388605,0.8840062038821263,0.8834979910457614,0.0009961169157201703
9,20.503447008132934,6.905703645219443,0.027310776710510253,0.002222110285875867,0.2,"(100, 25, 100)","{'alpha': 0.2, 'hidden_layer_sizes': (100, 25, 100)}",0.8535175525165656,0.8573241223741718,0.8865078246158185,0.8884816015790216,0.8890298928369994,0.887619853355894,0.8835307388606881,0.8808516638465878,0.8826681709208857,0.8778733605979411,0.8787400242519952,0.012159389134276109,16,0.8863525983487129,0.885490921054693,0.8825925519748077,0.882780554293503,0.8833777220742598,0.8835030549898167,0.8825160582798057,0.8829233902553658,0.8833012172768717,0.8843665303692563,0.8837204598917092,0.0012272771965569599
